state_county, latitude , longitude 
Texas_Guadalupe, 29.58333 ,-98.07333 
Texas_Hale, 33.98750 ,-101.74750 
Texas_Hall, 34.59333 ,-100.70667 
Texas_Hamilton, 31.81500 ,-98.15500 
Texas_Hansford, 36.16667 ,-101.35667 
Texas_Hardeman, 34.27000 ,-99.62500 
Texas_Hardin, 30.27000 ,-94.36833 
Texas_Harris, 29.78471 ,-95.36382 
Texas_Harrison, 32.55167 ,-94.33167 
Texas_Hartley, 35.78000 ,-102.36000 
Texas_Haskell, 33.25333 ,-99.81167 
Texas_Hays, 30.07000 ,-97.93857 
Texas_Hemphill, 35.91000 ,-100.38000 
Texas_Henderson, 32.24455 ,-95.87091 
Texas_Hidalgo, 26.24810 ,-98.21143 
Texas_Hill, 31.96077 ,-97.06769 
Texas_Hockley, 33.65000 ,-102.30750 
Texas_Hood, 32.46200 ,-97.83200 
Texas_Hopkins, 33.14625 ,-95.53000 
Texas_Houston, 31.31750 ,-95.38750 
Texas_Howard, 32.31000 ,-101.47000 
Texas_Hudspeth, 31.51000 ,-105.71000 
Texas_Hunt, 33.13222 ,-96.06556 
Texas_Hutchinson, 35.70333 ,-101.47667 
Texas_Irion, 31.19000 ,-100.99500 
Texas_Jack, 33.17500 ,-98.24250 
Texas_Jackson, 28.94000 ,-96.53000 
Texas_Jasper, 30.77500 ,-93.95250 
Texas_Jeff Davis, 30.58500 ,-104.19500 
Texas_Jefferson, 29.99267 ,-94.06667 
Texas_Jim Hogg, 27.09500 ,-98.78000 
Texas_Jim Wells, 27.68333 ,-98.03667 
Texas_Johnson, 32.38200 ,-97.32000 
Texas_Jones, 32.81667 ,-99.79833 
Texas_Karnes, 28.94857 ,-97.85857 
Texas_Kaufman, 32.60714 ,-96.32857 
Texas_Kendall, 29.88500 ,-98.68000 
Texas_Kent, 33.30500 ,-100.61500 
Texas_Kerr, 30.05200 ,-99.21600 
Texas_Kimble, 30.49250 ,-99.84250 
Texas_Kinney, 29.31000 ,-100.41000 
Texas_Kleberg, 27.39000 ,-97.83500 
Texas_Knox, 33.47250 ,-99.68500 
Texas_La Salle, 28.44000 ,-99.02000 
Texas_Lamar, 33.65455 ,-95.54909 
Texas_Lamb, 34.09143 ,-102.33000 
Texas_Lampasas, 31.11333 ,-98.19000 
Texas_Lavaca, 29.43250 ,-97.09750 
Texas_Lee, 30.29600 ,-96.89200 
Texas_Leon, 31.29429 ,-96.04857 
Texas_Liberty, 30.11600 ,-94.79600 
Texas_Limestone, 31.55000 ,-96.60500 
Texas_Lipscomb, 36.30750 ,-100.24250 
Texas_Live Oak, 28.36600 ,-98.09800 
Texas_Llano, 30.75125 ,-98.51375 
Texas_Lubbock, 33.56773 ,-101.85273 
Texas_Lynn, 33.15667 ,-101.77667 
Texas_Madison, 30.96667 ,-95.91000 
Texas_Marion, 32.82500 ,-94.44500 
Texas_Martin, 32.24667 ,-101.88333 
Texas_Mason, 30.82750 ,-99.10250 
Texas_Matagorda, 28.94200 ,-95.97800 
Texas_Maverick, 28.82500 ,-100.56000 
Texas_McCulloch, 31.21000 ,-99.38833 
Texas_McLennan, 31.53500 ,-97.17545 
Texas_McMullen, 28.45500 ,-98.44500 
Texas_Medina, 29.30889 ,-98.98111 
Texas_Menard, 30.87000 ,-99.78667 
Texas_Midland, 32.02000 ,-102.10000 
Texas_Milam, 30.77167 ,-97.00000 
Texas_Mills, 31.56333 ,-98.57667 
Texas_Mitchell, 32.38000 ,-100.85667 
Texas_Montague, 33.64000 ,-97.73143 
Texas_Montgomery, 30.24667 ,-95.47333 
Texas_Moore, 35.83333 ,-101.91333 
Texas_Morris, 33.04333 ,-94.72000 
Texas_Motley, 34.04000 ,-100.88333 
Texas_Nacogdoches, 31.61750 ,-94.61250 
Texas_Navarro, 32.07750 ,-96.50750 
Texas_Newton, 30.82400 ,-93.74600 
Texas_Nolan, 32.29600 ,-100.38800 
Texas_Nueces, 27.79133 ,-97.41833 
Texas_Ochiltree, 36.39000 ,-100.80000 
Texas_Oldham, 35.24000 ,-102.44000 
Texas_Orange, 30.08500 ,-93.83750 
Texas_Palo Pinto, 32.67143 ,-98.29143 
Texas_Panola, 32.13000 ,-94.33200 
Texas_Parker, 32.83000 ,-97.77100 
Texas_Parmer, 34.51000 ,-102.83000 
Texas_Pecos, 30.89000 ,-102.88000 
Texas_Polk, 30.80200 ,-94.94400 
Texas_Potter, 35.20000 ,-101.81000 
Texas_Presidio, 29.93500 ,-104.19000 
Texas_Rains, 32.90000 ,-95.81500 
Texas_Randall, 35.10286 ,-101.83143 
Texas_Reagan, 31.19000 ,-101.45000 
Texas_Real, 29.67000 ,-99.83333 
Texas_Red River, 33.61333 ,-95.05667 
Texas_Reeves, 31.19000 ,-103.62000 
Texas_Refugio, 28.26250 ,-97.17000 
Texas_Roberts, 35.69000 ,-100.64000 
Texas_Robertson, 31.00500 ,-96.60250 
Texas_Rockwall, 32.93667 ,-96.41000 
Texas_Runnels, 31.80833 ,-100.05500 
Texas_Rusk, 32.12167 ,-94.76500 
Texas_Sabine, 31.35000 ,-93.92000 
Texas_San Augustine, 31.41000 ,-94.18500 
Texas_San Jacinto, 30.58400 ,-95.14800 
Texas_San Patricio, 27.95429 ,-97.42143 
Texas_San Saba, 31.14667 ,-98.78667 
Texas_Schleicher, 30.86000 ,-100.59000 
Texas_Scurry, 32.70500 ,-100.95500 
Texas_Shackelford, 32.63000 ,-99.22500 
Texas_Shelby, 31.85800 ,-94.16000 
Texas_Sherman, 36.33000 ,-102.07000 
Texas_Smith, 32.32214 ,-95.28000 
Texas_Somervell, 32.26333 ,-97.69667 
Texas_Starr, 26.57600 ,-98.62800 
Texas_Stephens, 32.71500 ,-98.77500 
Texas_Sterling, 31.83000 ,-100.98000 
Texas_Stonewall, 33.12500 ,-100.13500 
Texas_Sutton, 30.57000 ,-100.64000 
Texas_Swisher, 34.44500 ,-101.75500 
Texas_Tarrant, 32.76016 ,-97.24333 
Texas_Taylor, 32.37308 ,-99.82077 
Texas_Terrell, 30.05000 ,-102.12000 
Texas_Terry, 33.22667 ,-102.34667 
Texas_Throckmorton, 33.09500 ,-99.11000 
Texas_Titus, 33.23333 ,-94.97667 
Texas_Tom Green, 31.41300 ,-100.39300 
Texas_Travis, 30.27340 ,-97.74360 
Texas_Trinity, 31.13200 ,-95.11800 
Texas_Tyler, 30.73143 ,-94.36571 
Texas_Upshur, 32.70600 ,-94.87200 
Texas_Upton, 31.38000 ,-102.02000 
Texas_Uvalde, 29.39000 ,-99.62600 
Texas_Val Verde, 29.46667 ,-100.94333 
Texas_Van Zandt, 32.60143 ,-95.79143 
Texas_Victoria, 28.83250 ,-96.93250 
Texas_Walker, 30.65000 ,-95.52000 
Texas_Waller, 29.93500 ,-96.01500 
Texas_Ward, 31.63000 ,-103.06000 
Texas_Washington, 30.21000 ,-96.35250 
Texas_Webb, 27.50000 ,-99.31000 
Texas_Wharton, 29.27143 ,-96.15286 
Texas_Wheeler, 35.44000 ,-100.30750 
Texas_Wichita, 33.93273 ,-98.56545 
Texas_Wilbarger, 34.17500 ,-99.22000 
Texas_Willacy, 26.44000 ,-97.78000 
Texas_Williamson, 30.57167 ,-97.64500 
Texas_Wilson, 29.24250 ,-98.07000 
Texas_Winkler, 31.85000 ,-103.09000 
Texas_Wise, 33.15875 ,-97.62625 
Texas_Wood, 32.78500 ,-95.43333 
Texas_Yoakum, 33.07500 ,-102.82500 
Texas_Young, 33.18400 ,-98.64000 
Texas_Zapata, 26.93333 ,-99.22667 
Texas_Zavala, 28.81000 ,-99.71500 
Utah_Beaver, 38.32000 ,-112.85667 
Utah_Box Elder, 41.66929 ,-112.42071 
Utah_Cache, 41.77286 ,-111.85929 
Utah_Carbon, 39.59600 ,-110.76000 
Utah_Daggett, 40.92500 ,-109.56500 
Utah_Davis, 40.99818 ,-111.93455 
Utah_Duchesne, 40.35545 ,-110.31636 
Utah_Emery, 39.21750 ,-110.81000 
Utah_Garfield, 37.85667 ,-112.17000 
Utah_Grand, 38.86667 ,-109.46667 
Utah_Iron, 37.80250 ,-113.48250 
Utah_Juab, 39.76500 ,-111.83500 
Utah_Kane, 37.27000 ,-112.23000 
Utah_Millard, 39.18250 ,-112.84750 
Utah_Morgan, 41.07000 ,-111.60500 
Utah_Piute, 38.45000 ,-111.90000 
Utah_Rich, 41.68500 ,-111.27500 
Utah_Salt Lake, 40.67000 ,-111.89878 
Utah_San Juan, 37.70000 ,-109.69667 
Utah_Sanpete, 39.34429 ,-111.62286 
Utah_Sevier, 38.69667 ,-112.08333 
Utah_Summit, 40.73333 ,-111.32833 
Utah_Tooele, 40.41250 ,-112.86000 
Utah_Uintah, 40.41500 ,-109.68125 
Utah_Utah, 40.22591 ,-111.70909 
Utah_Wasatch, 40.43000 ,-111.38000 
Utah_Washington, 37.25933 ,-113.47333 
Utah_Wayne, 38.32000 ,-111.37000 
Utah_Weber, 41.22444 ,-111.95667 
Vermont_Addison, 44.02867 ,-73.14267 
Vermont_Bennington, 43.02067 ,-73.09200 
Vermont_Caledonia, 44.46688 ,-72.11125 
Vermont_Chittenden, 44.46000 ,-73.11688 
Vermont_Essex, 44.69100 ,-71.72200 
Vermont_Franklin, 44.86615 ,-72.88462 
Vermont_Grand Isle, 44.80400 ,-73.30400 
Vermont_Lamoille, 44.62727 ,-72.65273 
Vermont_Orange, 43.98667 ,-72.32750 
Vermont_Orleans, 44.81600 ,-72.24550 
Vermont_Rutland, 43.55600 ,-73.02600 
Vermont_Washington, 44.27238 ,-72.55286 
Vermont_Windham, 42.99708 ,-72.69042 
Vermont_Windsor, 43.56310 ,-72.54414 
Virginia_Accomack, 37.80852 ,-75.61741 
Virginia_Albemarle, 38.00538 ,-78.55769 
Virginia_Alexandria City, 38.82000 ,-77.08000 
Virginia_Alleghany, 37.79500 ,-79.90500 
Virginia_Amelia, 37.31500 ,-78.02500 
Virginia_Amherst, 37.53750 ,-79.05750 
Virginia_Appomattox, 37.32750 ,-78.84750 
Virginia_Arlington, 38.87000 ,-77.09727 
Virginia_Augusta, 38.13941 ,-79.10765 
Virginia_Bath, 38.05000 ,-79.69250 
Virginia_Bedford, 37.33800 ,-79.49700 
Virginia_Bedford City, 37.32000 ,-79.52000 
Virginia_Bland, 37.12250 ,-81.17750 
Virginia_Botetourt, 37.47500 ,-79.85500 
Virginia_Bristol City, 36.61000 ,-82.16000 
Virginia_Brunswick, 36.75167 ,-77.86667 
Virginia_Buchanan, 37.24545 ,-82.03000 
Virginia_Buckingham, 37.61250 ,-78.43000 
Virginia_Buena Vista City, 37.73000 ,-79.35000 
Virginia_Campbell, 37.16333 ,-79.17333 
Virginia_Caroline, 38.08000 ,-77.35667 
Virginia_Carroll, 36.70375 ,-80.70500 
Virginia_Charles City, 37.34000 ,-77.07000 
Virginia_Charlotte, 36.99500 ,-78.64700 
Virginia_Charlottesville City, 38.03000 ,-78.48000 
Virginia_Chesapeake City, 36.67000 ,-76.30000 
Virginia_Chesterfield, 37.46083 ,-77.53167 
Virginia_Clarke, 39.07800 ,-77.98200 
Virginia_Colonial Heights City, 37.26000 ,-77.39000 
Virginia_Craig, 37.53000 ,-80.19500 
Virginia_Culpeper, 38.47250 ,-77.94917 
Virginia_Cumberland, 37.63333 ,-78.16667 
Virginia_Danville City, 36.58000 ,-79.40000 
Virginia_Dickenson, 37.09750 ,-82.31250 
Virginia_Dinwiddie, 37.10143 ,-77.67571 
Virginia_Emporia City, 36.69000 ,-77.53000 
Virginia_Essex, 37.93000 ,-76.90500 
Virginia_Fairfax, 38.85614 ,-77.23068 
Virginia_Fairfax City, 38.85000 ,-77.29000 
Virginia_Falls Church City, 38.88000 ,-77.17000 
Virginia_Fauquier, 38.72000 ,-77.80000 
Virginia_Floyd, 36.96000 ,-80.33000 
Virginia_Fluvanna, 37.82167 ,-78.27667 
Virginia_Franklin, 37.01000 ,-79.86900 
Virginia_Franklin City, 36.68000 ,-76.93000 
Virginia_Frederick, 39.15900 ,-78.23600 
Virginia_Fredericksburg City, 38.29000 ,-77.48000 
Virginia_Galax City, 36.66000 ,-80.91000 
Virginia_Giles, 37.32333 ,-80.70333 
Virginia_Gloucester, 37.41500 ,-76.53000 
Virginia_Goochland, 37.68375 ,-77.83125 
Virginia_Grayson, 36.65167 ,-81.27833 
Virginia_Greene, 38.26333 ,-78.45667 
Virginia_Greensville, 36.69500 ,-77.50500 
Virginia_Halifax, 36.73300 ,-78.92700 
Virginia_Hampton City, 37.03429 ,-76.29143 
Virginia_Hanover, 37.75000 ,-77.49667 
Virginia_Harrisonburg City, 38.47000 ,-78.90500 
Virginia_Henrico, 37.55538 ,-77.43615 
Virginia_Henry, 36.68143 ,-79.90714 
Virginia_Highland, 38.38167 ,-79.53333 
Virginia_Hopewell City, 37.29000 ,-77.29000 
Virginia_Isle of Wight, 36.85800 ,-76.70800 
Virginia_James City, 37.32000 ,-76.75000 
Virginia_King and Queen, 37.69500 ,-76.88700 
Virginia_King George, 38.29500 ,-77.11500 
Virginia_King William, 37.67500 ,-77.02000 
Virginia_Lancaster, 37.67750 ,-76.42750 
Virginia_Lee, 36.72250 ,-83.10750 
Virginia_Loudoun, 39.05278 ,-77.53222 
Virginia_Louisa, 38.02500 ,-77.95000 
Virginia_Lunenburg, 36.97000 ,-78.20333 
Virginia_Lynchburg City, 37.40000 ,-79.19000 
Virginia_Madison, 38.38600 ,-78.23467 
Virginia_Manassas City, 38.74000 ,-77.48000 
Virginia_Manassas Park City, 38.74000 ,-77.48000 
Virginia_Martinsville City, 36.68000 ,-79.86000 
Virginia_Mathews, 37.42933 ,-76.33933 
Virginia_Mecklenburg, 36.65900 ,-78.38100 
Virginia_Middlesex, 37.61200 ,-76.50700 
Virginia_Montgomery, 37.13500 ,-80.34667 
Virginia_Nelson, 37.77357 ,-78.86071 
Virginia_New Kent, 37.47000 ,-76.97200 
Virginia_Newport News City, 37.07625 ,-76.52000 
Virginia_Norfolk City, 36.84000 ,-76.28000 
Virginia_Northampton, 37.42000 ,-75.89600 
Virginia_Northumberland, 37.88000 ,-76.42333 
Virginia_Norton City, 36.93000 ,-82.62000 
Virginia_Nottoway, 37.14333 ,-78.11000 
Virginia_Orange, 38.25857 ,-78.01857 
Virginia_Page, 38.61750 ,-78.48750 
Virginia_Patrick, 36.66286 ,-80.31000 
Virginia_Petersburg City, 37.20000 ,-77.39000 
Virginia_Pittsylvania, 36.83462 ,-79.38538 
Virginia_Poquoson City, 37.12000 ,-76.34000 
Virginia_Portsmouth City, 36.83000 ,-76.29000 
Virginia_Powhatan, 37.65000 ,-77.97000 
Virginia_Prince Edward, 37.21600 ,-78.37800 
Virginia_Prince George, 37.16000 ,-77.32400 
Virginia_Prince William, 38.67500 ,-77.42357 
Virginia_Pulaski, 37.03000 ,-80.71000 
Virginia_Radford City, 37.12000 ,-80.55000 
Virginia_Rappahannock, 38.68000 ,-78.11625 
Virginia_Richmond, 37.92000 ,-76.69000 
Virginia_Richmond City, 37.55000 ,-77.46000 
Virginia_Roanoke, 37.26800 ,-80.00000 
Virginia_Roanoke City, 37.27000 ,-79.95000 
Virginia_Rockbridge, 37.80222 ,-79.39778 
Virginia_Rockingham, 38.48611 ,-78.86722 
Virginia_Russell, 36.95667 ,-82.05167 
Virginia_Salem City, 37.28000 ,-80.05000 
Virginia_Scott, 36.70714 ,-82.54857 
Virginia_Shenandoah, 38.84167 ,-78.56167 
Virginia_Smyth, 36.82400 ,-81.54800 
Virginia_Southampton, 36.69375 ,-77.12250 
Virginia_Spotsylvania, 38.19400 ,-77.59400 
Virginia_Stafford, 38.35500 ,-77.44000 
Virginia_Staunton City, 38.15000 ,-79.06000 
Virginia_Suffolk City, 36.70000 ,-76.63000 
Virginia_Surry, 37.09750 ,-76.90000 
Virginia_Sussex, 36.94250 ,-77.18750 
Virginia_Tazewell, 37.10545 ,-81.61727 
Virginia_Virginia Beach City, 36.74231 ,-76.06154 
Virginia_Warren, 38.88333 ,-78.18667 
Virginia_Washington, 36.70143 ,-81.96143 
Virginia_Waynesboro City, 38.06000 ,-78.90000 
Virginia_Westmoreland, 38.10750 ,-76.75250 
Virginia_Williamsburg City, 37.27000 ,-76.70000 
Virginia_Winchester City, 39.17000 ,-78.17000 
Virginia_Wise, 36.94833 ,-82.58333 
Virginia_Wythe, 36.88000 ,-81.05875 
Virginia_York, 37.22200 ,-76.48600 
Washington_Adams, 46.89400 ,-118.55400 
Washington_Asotin, 46.20333 ,-117.21667 
Washington_Benton, 46.22250 ,-119.33375 
Washington_Chelan, 47.65125 ,-120.38500 
Washington_Clallam, 48.09667 ,-123.89000 
Washington_Clark, 45.72200 ,-122.54750 
Washington_Columbia, 46.31000 ,-117.90000 
Washington_Cowlitz, 46.17800 ,-122.76500 
Washington_Douglas, 47.64143 ,-119.90286 
Washington_Ferry, 48.66000 ,-118.47000 
Washington_Franklin, 46.53750 ,-119.00000 
Washington_Garfield, 46.44000 ,-117.54000 
Washington_Grant, 47.30846 ,-119.39308 
Washington_Grays Harbor, 47.09214 ,-123.80071 
Washington_Island, 48.10714 ,-122.52429 
Washington_Jefferson, 47.90500 ,-122.97500 
Washington_King, 47.53977 ,-122.21081 
Washington_Kitsap, 47.64563 ,-122.63125 
Washington_Kittitas, 47.08333 ,-120.69333 
Washington_Klickitat, 45.84583 ,-121.06333 
Washington_Lewis, 46.54556 ,-122.57111 
Washington_Lincoln, 47.54750 ,-118.37500 
Washington_Mason, 47.36444 ,-123.07667 
Washington_Okanogan, 48.42600 ,-119.67067 
Washington_Pacific, 46.54125 ,-123.92375 
Washington_Pend Oreille, 48.50800 ,-117.29400 
Washington_Pierce, 47.16189 ,-122.42868 
Washington_San Juan, 48.57200 ,-122.86800 
Washington_Skagit, 48.48900 ,-122.09900 
Washington_Skamania, 45.74333 ,-121.73000 
Washington_Snohomish, 47.93654 ,-122.09654 
Washington_Spokane, 47.65706 ,-117.33000 
Washington_Stevens, 48.23833 ,-117.87167 
Washington_Thurston, 46.96364 ,-122.84909 
Washington_Wahkiakum, 46.28500 ,-123.49500 
Washington_Walla Walla, 46.17286 ,-118.42286 
Washington_Whatcom, 48.84571 ,-122.44714 
Washington_Whitman, 46.92889 ,-117.37778 
Washington_Yakima, 46.50350 ,-120.47000 
West Virginia_Barbour, 39.11250 ,-79.99500 
West Virginia_Berkeley, 39.43600 ,-78.00800 
West Virginia_Boone, 38.04720 ,-81.70400 
West Virginia_Braxton, 38.72636 ,-80.68455 
West Virginia_Brooke, 40.28750 ,-80.57500 
West Virginia_Cabell, 38.41600 ,-82.29600 
West Virginia_Calhoun, 38.83286 ,-81.10143 
West Virginia_Clay, 38.45692 ,-81.09538 
West Virginia_Doddridge, 39.29333 ,-80.70000 
West Virginia_Fayette, 38.04696 ,-81.11870 
West Virginia_Gilmer, 38.91200 ,-80.85500 
West Virginia_Grant, 39.12000 ,-79.19167 
West Virginia_Greenbrier, 37.89235 ,-80.51176 
West Virginia_Hampshire, 39.33063 ,-78.58500 
West Virginia_Hancock, 40.52750 ,-80.58000 
West Virginia_Hardy, 38.99500 ,-78.87750 
West Virginia_Harrison, 39.29917 ,-80.35333 
West Virginia_Jackson, 38.81917 ,-81.70417 
West Virginia_Jefferson, 39.32250 ,-77.83750 
West Virginia_Kanawha, 38.30912 ,-81.56382 
West Virginia_Lewis, 38.97250 ,-80.49750 
West Virginia_Lincoln, 38.19200 ,-82.03600 
West Virginia_Logan, 37.82857 ,-81.93357 
West Virginia_Marion, 39.51875 ,-80.24625 
West Virginia_Marshall, 39.89750 ,-80.68500 
West Virginia_Mason, 38.78182 ,-82.07000 
West Virginia_McDowell, 37.37571 ,-81.66786 
West Virginia_Mercer, 37.41000 ,-81.14333 
West Virginia_Mineral, 39.46875 ,-78.92375 
West Virginia_Mingo, 37.68385 ,-82.10000 
West Virginia_Monongalia, 39.65778 ,-80.06333 
West Virginia_Monroe, 37.56583 ,-80.59417 
West Virginia_Morgan, 39.58500 ,-78.25000 
West Virginia_Nicholas, 38.26000 ,-80.81235 
West Virginia_Ohio, 40.07000 ,-80.62667 
West Virginia_Pendleton, 38.68571 ,-79.34714 
West Virginia_Pleasants, 39.38500 ,-81.22500 
West Virginia_Pocahontas, 38.36800 ,-79.92600 
West Virginia_Preston, 39.44538 ,-79.70077 
West Virginia_Putnam, 38.52375 ,-81.90500 
West Virginia_Raleigh, 37.75700 ,-81.27900 
West Virginia_Randolph, 38.80353 ,-79.89882 
West Virginia_Ritchie, 39.15273 ,-81.05455 
West Virginia_Roane, 38.67250 ,-81.31875 
West Virginia_Summers, 37.67200 ,-80.86000 
West Virginia_Taylor, 39.31333 ,-80.02000 
West Virginia_Tucker, 39.08143 ,-79.60000 
West Virginia_Tyler, 39.49250 ,-80.94250 
West Virginia_Upshur, 38.83500 ,-80.28375 
West Virginia_Wayne, 38.15917 ,-82.43250 
West Virginia_Webster, 38.49429 ,-80.48857 
West Virginia_Wetzel, 39.58833 ,-80.63417 
West Virginia_Wirt, 38.99500 ,-81.32000 
West Virginia_Wood, 39.23000 ,-81.51364 
West Virginia_Wyoming, 37.62500 ,-81.55364 
Wisconsin_Adams, 43.98833 ,-89.78000 
Wisconsin_Ashland, 46.28286 ,-90.72000 
Wisconsin_Barron, 45.40273 ,-91.89364 
Wisconsin_Bayfield, 46.57400 ,-91.15600 
Wisconsin_Brown, 44.47462 ,-88.00923 
Wisconsin_Buffalo, 44.32800 ,-91.82000 
Wisconsin_Burnett, 45.84600 ,-92.39200 
Wisconsin_Calumet, 44.10833 ,-88.14667 
Wisconsin_Chippewa, 45.06222 ,-91.23667 
Wisconsin_Clark, 44.75786 ,-90.56857 
Wisconsin_Columbia, 43.43300 ,-89.24600 
Wisconsin_Crawford, 43.21571 ,-90.94286 
Wisconsin_Dane, 43.07514 ,-89.40200 
Wisconsin_Dodge, 43.42000 ,-88.62412 
Wisconsin_Door, 45.03111 ,-87.24333 
Wisconsin_Douglas, 46.50222 ,-91.85111 
Wisconsin_Dunn, 44.97000 ,-91.92889 
Wisconsin_Eau Claire, 44.72000 ,-91.31857 
Wisconsin_Florence, 45.84000 ,-88.34000 
Wisconsin_Fond Du Lac, 43.76643 ,-88.49429 
Wisconsin_Forest, 45.57857 ,-88.73143 
Wisconsin_Grant, 42.85313 ,-90.70500 
Wisconsin_Green, 42.67750 ,-89.53750 
Wisconsin_Green Lake, 43.76750 ,-89.06000 
Wisconsin_Iowa, 42.98000 ,-90.15455 
Wisconsin_Iron, 46.38333 ,-90.25167 
Wisconsin_Jackson, 44.31000 ,-90.97400 
Wisconsin_Jefferson, 43.04800 ,-88.74600 
Wisconsin_Juneau, 43.81429 ,-90.13571 
Wisconsin_Kenosha, 42.55500 ,-87.99600 
Wisconsin_Kewaunee, 44.53750 ,-87.56500 
Wisconsin_La Crosse, 43.89500 ,-91.12375 
Wisconsin_Lafayette, 42.64750 ,-90.08375 
Wisconsin_Langlade, 45.25625 ,-89.03750 
Wisconsin_Lincoln, 45.32250 ,-89.64500 
Wisconsin_Manitowoc, 44.09500 ,-87.78600 
Wisconsin_Marathon, 44.90375 ,-89.76500 
Wisconsin_Marinette, 45.35846 ,-87.98308 
Wisconsin_Marquette, 43.80400 ,-89.41200 
Wisconsin_Menominee, 44.93000 ,-88.72500 
Wisconsin_Milwaukee, 43.03229 ,-87.95429 
Wisconsin_Monroe, 43.88857 ,-90.58286 
Wisconsin_Oconto, 44.96273 ,-88.22000 
Wisconsin_Oneida, 45.69875 ,-89.54000 
Wisconsin_Outagamie, 44.33500 ,-88.42857 
Wisconsin_Ozaukee, 43.34875 ,-87.93625 
Wisconsin_Pepin, 44.54000 ,-92.10500 
Wisconsin_Pierce, 44.71400 ,-92.41800 
Wisconsin_Polk, 45.41462 ,-92.48385 
Wisconsin_Portage, 44.47600 ,-89.46100 
Wisconsin_Price, 45.63625 ,-90.38000 
Wisconsin_Racine, 42.72667 ,-87.95500 
Wisconsin_Richland, 43.31500 ,-90.40667 
Wisconsin_Rock, 42.67500 ,-89.03500 
Wisconsin_Rusk, 45.45571 ,-91.05571 
Wisconsin_Sauk, 43.40692 ,-89.90385 
Wisconsin_Sawyer, 45.81000 ,-91.26857 
Wisconsin_Shawano, 44.78500 ,-88.71429 
Wisconsin_Sheboygan, 43.69231 ,-87.88769 
Wisconsin_St Croix, 45.02909 ,-92.45727 
Wisconsin_Taylor, 45.19857 ,-90.51714 
Wisconsin_Trempealeau, 44.27500 ,-91.36200 
Wisconsin_Vernon, 43.59818 ,-90.88636 
Wisconsin_Vilas, 46.04000 ,-89.51000 
Wisconsin_Walworth, 42.61091 ,-88.55909 
Wisconsin_Washburn, 45.80750 ,-91.81125 
Wisconsin_Washington, 43.33909 ,-88.23455 
Wisconsin_Waukesha, 43.02480 ,-88.25760 
Wisconsin_Waupaca, 44.44700 ,-88.94300 
Wisconsin_Waushara, 44.10000 ,-89.24222 
Wisconsin_Winnebago, 44.07000 ,-88.59333 
Wisconsin_Wood, 44.50909 ,-89.95909 
Wyoming_Albany, 41.45714 ,-105.67429 
Wyoming_Big Horn, 44.49444 ,-108.12333 
Wyoming_Campbell, 44.44800 ,-105.45000 
Wyoming_Carbon, 41.54400 ,-106.94100 
Wyoming_Converse, 42.81000 ,-105.29750 
Wyoming_Crook, 44.54286 ,-104.48000 
Wyoming_Fremont, 43.09500 ,-108.47667 
Wyoming_Goshen, 42.01875 ,-104.33000 
Wyoming_Hot Springs, 43.64000 ,-108.21000 
Wyoming_Johnson, 44.02000 ,-106.67000 
Wyoming_Laramie, 41.21444 ,-104.48333 
Wyoming_Lincoln, 42.66000 ,-110.87083 
Wyoming_Natrona, 42.94125 ,-106.53375 
Wyoming_Niobrara, 42.80250 ,-104.44750 
Wyoming_Park, 44.50500 ,-109.29000 
Wyoming_Platte, 42.17600 ,-104.85000 
Wyoming_Sheridan, 44.76111 ,-106.92778 
Wyoming_Sublette, 42.85500 ,-110.01000 
Wyoming_Sweetwater, 41.73667 ,-109.37333 
Wyoming_Teton, 43.63500 ,-110.70167 
Wyoming_Uinta, 41.23000 ,-110.44500 
Wyoming_Washakie, 44.01500 ,-107.69500 
Wyoming_Weston, 44.00000 ,-104.34500 
